channel_id,channel,community_id,sample_viewers,internal_strength
UC9wKlIKoF_8zCBVndImrq3w,SKY Perfect JSAT Corporation,4,12,0.796651
UCFO5v1aSGEiCBa1J1_A7rtg,時を超える偉人,4,12,0.742818
UCh_T6IQ2o2LbaSoeLLyyGSg,【公式】REAL VALUE /リアルバリュー,4,4,0.738587
UC47AYUs8AVU1QsT5LhpXjaw,SHONEN JUMP CHANNEL OFFICIAL,4,30,0.734005
UCTxDz8sXbnpYAfulQMRFNEQ,【公式】竹田恒泰チャンネル 2,4,6,0.731801
UCfTnJmRQP79C4y_BMF_XrlA,NewsPicks /ニューズピックス,4,15,0.687868
UCPzzBZLtD6DdHYfdGMqFqiw,弁護士北村晴男ちゃんねる,4,14,0.670842
UCJFzpJDW1yyaCBUZxmAz-3g,三崎優太 元青汁王子,4,28,0.664433
UCFdWZBIzt-7tXsJ49chLRsA,早雲の『武道と人生』 - 身体から運命を変える -,4,5,0.655602
UCPMJKbrxtpARoTd1b49iUvA,楽待 RAKUMACHI,4,14,0.63646
UC7sYsbWhhzOPEBAP2A0bsvA,令和書籍株式会社,4,10,0.630221
UC4PJ_OncfmJ1IEeqroBqOAg,元予備校講師の宇山チャンネル,4,8,0.612629
UCEhb2xQvz_qU3wyUo5MUkLA,偉人の言葉,4,23,0.610904
UCLC5Mv8VO-VM8wfrn1Twohw,葦原大和 DEEP MAX,4,6,0.609839
UCRKVzYJ0LQ6-U1HXNI9iDzg,NoBorder X File,4,7,0.567386
UC-w7LMa7Soxe_ml9aFDIV3w,YOKARO-MON よかろうもん,4,8,0.554323
UCGl4oWkMUpTzcJpUI5dFeLA,都市ボーイズ,4,9,0.542318
UCEMQJKLijEgRjV5aC8CwYVQ,ビジネスカレッジTSUTAYA,4,8,0.507365
UCDJLA5RSBZkMyv0TbTokFnw,潜在意識OS【BAZZI】,4,16,0.502536
UCZnndFCPnK1EC2PERlGvwOA,シークエンスはやともチャンネル〜1人で見えるもん。〜,4,6,0.502128
UCIYs6nBtvkXWjTNZWNRtD-g,ナナフシギ【公式】,4,7,0.493432
UCQl3McRMLtGBKvma3Z2ANig,【公式】中村天風財団・公財 天風会,4,5,0.479568
UCFYfhDylHK-gFSXjtNr8dYQ,たっくーTV,4,10,0.463952
UCLqv4vhAFj140bSh4W3EDDA,そろ谷のアニメっち,4,7,0.461363
UCOX7X_ddhi1oXurSbJsk45Q,NOBU塾 ,4,10,0.456934
UChe0E-hCaRtYN1YEhsN73pQ,三木大雲の人類大会議,4,5,0.430251
UCVvVfg6FUYUtM71nDykgNZA,Moha-P World News,4,6,0.427874
UCLcl5uLW6W1LjeQKJhFy4Xg,369 Miroku Mind,4,7,0.417162
UC7rWtV-JngmNWe01-zkI21A,WIRED.jp,4,20,0.41614
UCMcPUQ32zjHF_pkfn_24LkQ,ひろゆきのマインド【#ひろゆき #hiroyuki】《切り抜き》,4,7,0.405273
UCSz3UBZ1WuBJ-6_bcgoRwbg,自分大好きもっちー,4,12,0.397912
UCUCeZaZeJbEYAAzvMgrKOPQ,Kenshi Yonezu  米津玄師,4,10,0.39029
UCNFRU-8ZN2RCslr1S-th0ag,偉人の言葉,4,9,0.351109
UCDdZOqCzvX9Tp86ntGzVDsQ,銀ちゃんねる　-山納銀之輔メインチャンネル-,4,9,0.343443
UCr6Lhrp_ojKTcR_iHhTG-mg,Shuhei's Ghost Stories,4,4,0.332972
UCJyGoLz_sLHHHI1uEPg6UhA,仲里依紗です。,4,9,0.324676
UC7-XlNDMKDmEE6J7sipqggA,竹花貴騎の時間【切り抜き】,4,5,0.319246
UCU607BfClX724VqZZ9zWWcA,エガちゃんねる 〜替えのパンツ〜,4,6,0.3025
UC1OdBHC5rlBb1VRtxrlGl4A,悶絶整体で本格整体『骨盤先生のカラダメンテ』チャンネル,4,18,0.28876
UCGxe7RjYvCgoD5l2I1enVsg,都市伝説探求機関,4,7,0.279755
UC2iZfcW8_e2H0rhSsQXcNww,伊東歌詞太郎,4,3,0.273615
UCS6qtGykYasxuACtMD75K_w,長谷川幸洋のNEWSチャンネル,4,3,0.262739
UC3AcvrqSwkE5gfOsoSgUfEw,きぃちゃんネル,4,3,0.261897
UC8RM5W-eUIQhgkb4NSJ0baA,雑学ミステリー通信,4,12,0.255257
UCI2my7nm4HZdkM5JWjB_JXQ,あかでみっくなカレッジ　-Academic な College-,4,10,0.253439
UCmD3ZX3hXhihuzVRVe5o27g,トレトレチャンネル,4,7,0.243354
UCBWx5mzeNavl9cno30KTCTA,Dave Fromm Channel,4,3,0.221709
UC4SNi60xOVsj4ZXQ1en6kGQ,知的好奇心ちゃんねる２,4,5,0.211963
UClgRkhTL3_hImCAmdLfDE4g,YouTube Movies,4,13,0.209161
UC7LnadOwPEGqGnIuwVGfjow,Utsuさん,4,6,0.208321
UCcrpFRRYkH185Xb8D-JQT7Q,Bappa Shota,4,10,0.203666
UCDe1U0tcuU-UsSJsbSEsGuA,別冊！ニューソク通信,4,6,0.202638
UC2CNXM7TfhIpyIvFoBflG9g,中小企業のための経営数字アカデミー / 古田土会計グループ,4,4,0.199833
UCHsgsGmXU_eEfcrJ-TOAQaA,手帳の強化書,4,5,0.199796
UCQVhrypJhw1HxuRV4gX6hoQ,あいみょん,4,5,0.197654
UCKeSbR4kQK4RAPsrLVKJjCQ,埼玉スマホ教室,4,6,0.193625
UCLyLesqvKaQwrGZg0cC6qRA,竹花貴騎の部屋【公認切り抜き】,4,8,0.189177
UCebxxMx7lc2r7Vf0njXVJCQ,青木仁志の『人生経営哲学』-100回聞いたら豊かになる話-,4,6,0.188904
UC37so-pB6Lhmertb39NulOQ,世界はたまにバグってる,4,10,0.187776
UCWd6SVIeuxSsSUKc7H237ow,耳にしているだけで幸せが訪れる不思議な無駄話【浄霊、厄除け開運、不浄祓い、神靈祈祷】,4,5,0.183886
UC2DOb7D13IZZkjZ9TYZZSgw,MAGGY's Beauty and the Speed,4,7,0.173015
UC2FmqYe0DgxgKVHfzcTl0vQ,小崎壮平の日本人覚醒チャンネル,4,8,0.171917
UCVkVl4K1SbgS6nzuB6uT85A,サイコパスおじさん【岡田斗司夫 切り抜き】,4,12,0.165637
UCJD2JwJNPzi1qcLizxmxbJA,深田萌絵TV,4,11,0.161169
UC7hHF4W8gkHEc9-VqZiK5uQ,ドクターA(麻生泰),4,7,0.159394
UCIaQKvzS2QFoV9GWTXZ_YDQ,本解説のしもん塾【プロ読書家】,4,10,0.158928
UC2PfKRw7oa2T_79cn0JH8Nw,ダディのサバイバル研究所,4,4,0.158415
UC2KyBoTSiW7XvRGw53sNvdQ,矢作直樹による『我が国のこころ塾』,4,9,0.158268
UCLubQ17jEPLmYmfQ0KW7dGA,Kanta Hara,4,5,0.15732
UCO8oZT0EhBW7HMqHg2EorHQ,龍の癒し人【お祓い、除霊、開運、好転、奇跡ヒーリング】,4,5,0.155526
UCGMHzu51c4xIdBwU-CLq5XA,【振動マスター物部彩花】地球の振動数を上げる・ボイトレ・呼吸,4,6,0.150689
UCA8Myo_LPwq-ED3QhKaSXJw,Office TANAKA,4,5,0.148674
UC1l8jsqYmIj1bjCzN43UPfA,しゅうゲームズ,4,6,0.147146
UC3sM_YxT0oHUAZTr3dOjsAg,あすか修繕堂,4,8,0.144548
UCU0KURiKTupBYVCK8rgG7Rw,日本科学情報,4,5,0.142053
UCCb4Vivka5F45u1MfO07nZQ,桃太郎+,4,6,0.128908
UCNcQkRqY3_Ozcnlo6STqlAQ,Intellectual curiosity CLUB,4,3,0.126943
UCxbY38ReXW3LbaviWUE4omg,Discovery Channel Japan,4,6,0.122328
UC1qOSES4sqEySqc-PFmov1g,デュラ村【広報部】,4,8,0.122237
UC-qgCHahOqPsyi_HNnFfqPg,AYAMAR美ヘアチャンネル,5,56,3.53708
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,5,20,2.017295
UC0T9mx1-Nqd01vPFmpk7amA,ブスの美ボディメイク  -miey bodymake-,5,67,1.683239
UC-oB1viuwdIH8dkss87KSYw,ミラクルひかるチャンネル,5,38,1.518926
UC0EA20nvW9PmBCA4iIrAYvw,Durian's Powder Room -ドリアン・ロロブリジーダ-,5,14,1.511648
UC3D2Id9EjpEiU2eXHe-Izlg,Rina Ohkuma,5,9,1.424856
UC2alHD2WkakOiTxCxF-uMAg,よにのちゃんねる,5,23,1.246632
UC12HMtO5MYph9dCZZ7yygng,XG,5,30,1.244093
UC0L7F652u_2kIsirLNI6ZLQ,100年生きる！眼科チャンネル,5,51,1.168125
UC0Wv49l3qlIdFX69FKD3y1g,神社ソムリエのあやかりチャンネル,5,24,1.150957
UC0qQmKEox2C4fT_o1kedZLw,しおの日々ふせん,5,5,1.073289
UC-kl8i6lq_ObZAn4kTL2WHA,in living. ,5,6,1.045232
UC3BSzbgMn2vLYS4Dp_i-bow,佐藤 健 / Satoh Takeru,5,22,1.036127
UC0AagSlBxG7IQPGRwwoGDWg,3人勘女＠カマたく,5,29,1.031144
UC1S31PbQRHVqGbe2mSwyQ6g,KEIちゃんねる / 犬飼京,5,27,1.017589
UC00rnQH4OeToDAK93dD3fmQ,ハングリーハスキー / おうちで海外料理,5,24,0.965224
UC5FHro6XfWMGHafWWavzXaQ,Briana Gigante,5,10,0.891905
UC0GZNP_j1q1jQTyylQU1cZw,project makeover,5,29,0.85241
UC4URX_WLZ2EHWuIOtTpYXyA,あかびんたん,5,17,0.832769
UC25Ah0_XF2lOUwWV9VSfl2g,藤森慎吾のYouTubeチャンネル,5,25,0.818274
UC-nMK37fDDgPTbENzjx31XQ,ゲッターズ飯田公式チャンネル,5,50,0.792274
UC-ve2Yj6RmgF5LKQic7Pe5w,KID FRESINO,5,7,0.791597
UC0XtwfHlHgZHPAcUaNaUuLw,ニッシーの『成長哲学』,5,12,0.781123
UC1naW_Wi8SgpjdyLA0YR9QQ,まんまるダイエット,5,6,0.759477
UC0J207a77jE68AocS6BtzRg,美男子ヤノ,5,6,0.726376
UC0YsAI8JC0yx1sCbshABidA,ぺえ,5,10,0.674212
UC-2AcmcgfQAAOuJt72vON2w,木下ゆーき,5,20,0.634772
UC0eDNB1PZKimS476G5qYOEw,たけざわ投資塾　武沢信行,5,8,0.597607
UC-qGvSI8Md4FVpL4NMKuRsg,セント（香水オバケ）,5,4,0.5773
UC-azJrHeE66u0zbAmEPnefA,KEIJU,5,7,0.541954
UC1DqlLj1onQhBfxW81OgQTw,GLAY,5,24,0.53858
UC5xJEhW1NjC6ZjQlP0dNkTQ,写真復活,5,15,0.505088
UC2hnL_7ONv-fOTOdtgkrPzA,AZUSA,5,13,0.499843
UC-CplAgEAaD9-KNxBajXoWg,せいら,5,6,0.49867
UC1nznQzS-aHtUaICqGy-4cg,英語のそーた,5,11,0.462134
UC58zaRv7_nuQqVbBGDox9hw,あい先生 ｜リンパ師,5,34,0.443823
UC1xd0cAOryAMTTG34joEgdg,べりたんで検索お願いします,5,7,0.421928
UC4-KH4Uw5-YCfhAYj-gVqSA,TARONII FIT,5,13,0.418815
UC5IT9uQwZiWWIQanS2bIkGw,ポムさんとしまちゃん / ねこべや。,5,7,0.416025
UC0E-n6k-gW3gHuTb1cTy42w,Mizue【宇宙の法則】,5,6,0.400947
UC2Ku8de18zPkAAdguvdKCiQ,Roommy room tour,5,11,0.400397
UC1JblLAuGsgpxjQjROHfwzQ,Hyukヒョク,5,9,0.399641
UC4tXaWuTZlzrMfZQUOVwPWA,こにたく / nikostyle,5,5,0.388204
UC33TRheKFRadCN8wnkZh7PA,Natural Sonic,5,14,0.385946
UC0fSYqtJMTWXUNQ19QYWH3w,陽香HARUKA,5,7,0.379381
UC43KSVyRxlUGDaL09wRjxLA,清水ミチコのシミチコチャンネル,5,11,0.373257
UC-opZ_LtdBgD0nqCo06Uxiw,Maiko - Sleep-Relaxing-Healing music,5,18,0.346373
UC642pLj4GXSj-0Ybdx3ytmA,Japanese Ninja Kajisac TV,5,19,0.345921
UC4b2j0oY5iop4cqREcBGs3A,ひみつ基地。,5,14,0.343852
UC1ToVxtUzre1zhpTVxsSh5Q,Chiaki,5,20,0.340509
UC3Q-ctEYeOlYMECGzGBSrIg,さかがみ家のチャンネル,5,4,0.337567
UC-Fnix71vRP64WXeo0ikd0Q,IVE,5,9,0.324767
UC1B51m7HSWGpm_qDDgoIeqA,フワちゃんTV /FUWACHAN TV,5,16,0.31742
UC0p47apUYF0NuIki7Xq5tOg,フリーランス料理人の簡単レシピ,5,5,0.313003
UC1E3mzS3dCj8pakB2tewfUg,りりかちゃんねる,5,3,0.309758
UC25EBu6EIw7ZJmQPzPq5f4w,戸塚哲春の卵顔トレーニング,5,11,0.302093
UC5p_nshDQNGjh2B3h-FP33g,ジュジュワールドJUJUWORLD,5,10,0.295839
UC-hQsIrkum6AtKXyC_n9d4Q,バイラ チャンネル,5,7,0.295612
UC1wu3wlRdRzCFLCO5vKp_nQ,DREAMS COME TRUE,5,18,0.292544
UC1p2KhFA_poWyYlUTzAxXRw,THINKpod /シンクポッド,5,16,0.292401
UC3MEHVxWH61MlRaJx1LQXbA,オシロサイクルoshirocycle,5,7,0.287611
UC0Whg8Zz7TT1VSpWeCjghKg,-sokoninaru-そこに鳴る,5,5,0.283212
UC69LHPVPZ0EVf35eJp_m9cQ,霜降り明星せいやのイニミニチャンネル,5,10,0.216728
UC6tVLhA00aBnwnr30YX3lAg,希空ちゃんネル,5,7,0.214837
UC24T2Vj2uSukiOwWcpG_9fA,極楽とんぼ山本圭壱 けいちょんチャンネル,5,10,0.204599
UC-Eh1lR_tWVtv9AvxLybMtQ,Tyga,5,7,0.200276
UC7FjOy53FpV95CXlwi7I9TA,力武 信 | Wellness Designer.,5,15,0.19959
UC3jD35MI4XdnAXm5hCXr04A,momo キャラ弁料理家,5,5,0.193945
UC5OrDvL9DscpcAstz7JnQGA,Michael Jackson,5,16,0.192141
UC2oltT8x0Su-XR0JolJXqIw,FluenDay_Japan,5,14,0.191873
UC0Ize0RLIbGdH5x4wI45G-A,Drew Binsky,5,4,0.18626
UC156fKHRqURL1yIKyQ37wZA,with RIO,5,4,0.183745
UC3NjcCQNVVR4rBVkxU3rr5A,ボディメイクコーチエイミー,5,5,0.17729
UC-SXNknOFmXNfHx8ZsB6y3Q,癒しのまりちゃんねる。,5,10,0.171217
UC0Hul89PTAXeu1ibaviCCbg,みわ⌇40代激務OLのゆるエクササイズ,5,7,0.16879
UC0iQwTs59wwDHnyDI9LYGBw,薬剤師ぴよ | 幸せ体質改善コーチ,5,12,0.165352
UC-ye-eaHOfLgFl6B_EQMu0g,Hinafit,5,5,0.164085
UC64KwGynvj3hA7T0C9gC5cA,Thewizardliz,5,14,0.159848
UC5X_EosD9VyZYAHSYZ6fb8g,tomatoのかわいいごはん,5,7,0.158429
UC-JBOEI9NRCis8p_han0xww,ありんくりんチャンネル,5,9,0.158085
UC1s2W6VK-34ZXehFgnNMwoA,気になるショート,5,17,0.155451
UC0qwrGW6Qkf_TGEplv_XQAg,鍼灸整体院WATO 野口歩,5,5,0.152967
UC7t5WoXYPWpsvRMpIGVLtuA,インテリジェンス,5,9,0.1497
UC-Gu3F7CjVvTW-AZffmWFhQ,古舘伊知郎の煩悩チャンネル,5,6,0.149605
UC38PdLw9v5LoC5cAGTDmyoQ,植木理恵の心理学チャンネル【公式】,5,7,0.143167
UC116P3VfoGEmOhRNODetbOA,今日から使える健康知識,5,8,0.125714
UC0WP5P-ufpRfjbNrmOWwLBQ,The Weeknd,5,9,0.121407
UC3p5OTQsMEnmZktWUkw_Y0A,Koh Kentetsu Kitchen【料理研究家コウケンテツ公式チャンネル】,6,46,3.206522
UC91Yi79WkEBQ6VOm5dOipXw,純CHANNEL【純ちゃん公認切り抜き動画】　,6,20,2.148178
UC1Lp8HbCqOPBMT1W_mjb21A,kattyanneru/かっちゃんねる,6,56,2.102933
UCGX0i593ciGvM-6hY3yg0Dg,吉岡純子  JUNKO YOSHIOKA,6,17,1.980014
UC6V_waoFfhhliiqAo5MFjZg,シクロエの家,6,27,1.686141
UC5eCvFUhtBeKCiQXUx6CvFg,kottaso cook【kottaso Recipe】,6,22,1.529535
UCFbp2XdRpKfk7mYt_uT8dxw,Kevin's English Room / 掛山ケビ志郎,6,32,1.438702
UC83t4zV_XrK-0BSD41NwK-A,NOBI by NORIKO,6,12,1.336167
UC40BxbSAaJVhMp-1XK6un8A,Aosトラットリア〜青池のオッティモな食卓,6,20,1.308727
UC6cZRYwUPyvoeOOb0dqrAug,管理栄養士:関口絢子のウェルネスキッチン,6,20,1.284294
UC8oF7jmQsKbMVrCv5LrP32w,HIRO BEAUTY CHANNEL,6,28,1.068043
UC6vzXCyUFiz0wMF6aIe7Isg,macaroni,6,16,0.969666
UC7LaaFweFU8ielYVC5Kq2LQ,【斎藤一人】ツイてる魂神社,6,23,0.903795
UC-2hOA2I3ZNlNypmhAc47Ng,インテリアMAGAZINE【KENTO】,6,23,0.828992
UCHwIfWguiXscH-VEdoAP9aQ,吉岡純子の純ちゃんラジオ,6,5,0.810075
UC7LT6gRahCIBd5AO5MUl8dQ,Yukari’s Easy Japanese Home Cooking Recipes,6,26,0.809747
UC4-TMrb7Mm4KnYx1VsUgcJA,あいり,6,20,0.733048
UCC1boqoA6w7PhggpnejsIKw,梨花です,6,4,0.692363
UCAKJM0HKzVUKSJ6o0KpZ8Ng,Honami,6,40,0.674584
UC1Hke7eX7zHfRO3sOK_bg7g,Sakitchen,6,12,0.671737
UC1bt4jsQi5JDW9tR-qaI4lg,雑学王子ミツル - 役立つ雑学,6,34,0.668483
UC7JQKVJMCIuVMcrFXSozMCw,Da-iCE Official YouTube Channel,6,6,0.648614
UC8s_nliTjuqtO1gK4uzo_Rg,潜在意識研究所,6,18,0.600997
UC5TLiFhywxadMYioq9rYihQ,安住紳一郎の日曜天国【公式】,6,10,0.562753
UC600H5chBUZ9xYWXH8z-Sxw,Tastemade Japan,6,15,0.559428
UCAuUUnT6oDeKwE6v1NGQxug,TED,6,20,0.556775
UC664AyktJeZAEWiE4xYGXMA,50代かおりの在宅ワーク・副業相談室,6,12,0.545194
UC2tT2TQ8TDjX6ZVd12N_n5w,【美肌家】杉山奈津子のツヤ肌ノーファンデchannel,6,18,0.539088
UC67x7_KT2NZEjzJle5ZoqnA,クリームソーダと手帳のある暮らし,6,7,0.530954
UC4YYMfsqUrejYXKnV--BydQ,デリッシュキッチン,6,19,0.515102
UCISg6B0UZg0zcUN6jkoDLNw,Yuuka Sagawa,6,8,0.492948
UC5QPjyH-ASgmOLEbuBhMgEg,クリエイティブの裏側,6,18,0.478216
UCLN23ye5WYdjTTON4mgcFTA,J-SPACE,6,7,0.473333
UCBU6fpZ3UacYrFW9qVKiRFg,ワケミタマ【斎藤一人さんの言霊】,6,8,0.470106
UCBPlelKqrYlM9gqoLC1R9Lg,Natalie Dawson,6,11,0.461407
UCBy-BFf7XO7wCfwVAC_tBig,【公式】こんまりちゃんねる,6,9,0.442933
UCKDHaChsg15O48nitYLZ2ow,ゆうた /心とお金の探究者,6,6,0.422817
UC43FscF1gzzgS1H60vbiQPQ,三日坊主男子『はると』のほったらかし副業,6,16,0.406604
UCHZ5rawTetYQGSMMj9CBlrQ,JUNKO TV JAPAN × mari,6,3,0.384476
UC7meQnRwRNNkAuD5npd6cBg,醤油,6,5,0.378136
UCNeegoJ1LrlcpaKl8XGpt2A,美容整体アピアランスTV,6,15,0.371705
UC-wJmWixKoDH3ycRrCRvPAQ,なべのだいどころ。,6,15,0.364499
UCOPQ4nWRjA6BTwPE2hIiPTg,サイモンのイキれる英語教室,6,14,0.348221
UC7-hcpPV6ttSS5kMIsh9ztg,小顔神 HIRO,6,15,0.34799
UC1NciQ9_T2vwtI1oWuQSM-g,Takeshi Takeshima's Kiwami-meshi,6,37,0.345933
UC-suR0N5rb8eR4m3M5Z0elg,東京カフェちゃんねる,6,9,0.338437
UC9ytGl3_VwLlwU7BHSX3LuA,コミュニケーションカフェ〜自分と仲良くなる手帳時間〜,6,7,0.324518
UC5fAV2-fNfjV2wYEfzMvcbw,寺田浩晃,6,5,0.319468
UC18A5-KezRSqS9mV4TX4OlQ,すずゆうチャンネル,6,17,0.306649
UC736dhe2nTr0mAsvEnz7IWA,Self-study ramen Store manager channel,6,4,0.302391
UC3hb-DiQCVlPLv3kgWVs-MQ,ひろ 人生を豊かにする言葉たち,6,8,0.301077
UC5utdILsj2woHXf6Z9rIcUA,べっぴん菌ちゃんねる,6,5,0.297028
UC2n1IMilrQjKlokyBop1Tyw,週末ビフォーアフター,6,9,0.280105
UC3_3jxzwvz8_6fZ3dglQJ0g,さやか食堂 / 小麦･油･砂糖なしレシピ研究室,6,6,0.276373
UC40MXYe9jrs-hNPF1HyA7CA,ルパン15世【在宅で稼ぐ顔出しなしアフィリエイト】,6,12,0.247348
UCEWMAZrX2B9EEb_8bD6Jk2A,Kanayan [diet vlog] ,6,4,0.243307
UC2ghxrGPzvBMy-GAg2q7BAQ,八田エミリ 美容,6,10,0.228768
UCEEwwILrD4mkfgeqZKtKz8A,ヴォルテックス  ジャーニー by ゆりあヨガ,6,13,0.227162
UCIVgnw5Se9vlscb8gKVv2pw,ばくばクック,6,11,0.223715
UC8zsQuGZ7nQXsqq1qn3VfGA,セールスラインチャンネル,6,10,0.221533
UC2YCORq-wZiYSCMxLfn0Hjw,おむら ちも【片付け心理カウンセラー】,6,6,0.214501
UC7U_MGNKAtC-gdJvaj5i_Vg,丁寧じゃない暮らし。もも子,6,4,0.213045
UC7Gpp9AXsyBns4oPt0rd82A,無駄なし！まかない道場（MAKANAI DOUJYOU),6,10,0.212502
UCgbjcHvWSPQ7en0LI5bMqJw,心理カウンセラー・ ラッキー,6,13,0.195264
UCItw50IoBdl7nZgZsK-66mg,思考の学校　宮増侑嬉 【潜在意識・引き寄せ】大石洋子,6,21,0.191715
UC4ZsTSzZ8MwYuLgm3Mjj4pw,偉人の救い,6,9,0.189489
UCBeVJVMVoCSS76xb51qTK8Q,ドムス【見るだけで痩せるチャンネル】,6,7,0.185721
UCBqYATdJmopNqNWvNN0C-Ig,【Shorts】Kevin's English Room,6,5,0.184988
UC1siOb3YGln2SqwT03jEZZg,PODCAST:多教養大學,6,6,0.181489
UC6gf55fuoTIhEOh90cZKINA,まっしゅムービー,6,19,0.176654
UCCQYJ-b1xlnq1seddV6c-ug,こあらの学校　英語の時間,6,5,0.176622
UC5kYw7NtkEnywLSuftNT7JA,ハッピーまきちゃんねる,6,5,0.175425
UC49Kaj6V3vBLsAZnAlDDVSw,菊池亮太 Ryota Kikuchi PIANO,6,30,0.167086
UCGhikPUeW2ITXvbdpjtEbkw,mami,6,9,0.157239
UCDIeBaj-DMOS5GQnMqN3Dnw,かな | 社会人の勉強部屋,6,12,0.154528
UC2otzOMMLeJHZVwwyAQaA_w,スーツ 背広チャンネル,6,19,0.151014
UC2p9pSIMYa-asF6C38039gQ,ビデリシャス - おいしい動画 -,6,7,0.149877
UCN8IoQLjmcoPzY_kLg7cg7g,タロサックの海外生活ダイアリーTAROSAC,6,16,0.148436
UC4dHG5n-zjvEmWlLua2p5hw,闇の事件簿,6,7,0.14772
UC6jd9pf_hXgp6UEJ_a_1sjw,感じるスピリチュアルしゅうさんShusan Feel Spiritual,6,13,0.147515
UC4OtRobhmEjQgT1vTKBib5Q,ニート医師「井たくま」チャンネル,6,14,0.147252
UC08cbDyoQG0J8kBfED402TA,Hitomi@Udemyで資産形成,6,9,0.143819
UC1ayVmK30NzErsWze--IozA,HoyKey 一刀両断TV,6,7,0.121532
UC0LtdRW5VqSXnlq5FIcfzQg,【FX初心者ch】 by ユーちぇる監督,7,45,6.39069
UC1YCT9S8BFkXMYfOn6x0sgg,FXメガバンク – 今日から使えるトレード講座,7,55,5.713908
UC04oPzeoQiTne13IunjNT2g,ましろ【FXトレーダー】,7,45,5.407832
UC-lFhQuhHaxAnRRSK1tds9g,FX Yosuga,7,40,4.828243
UC0xRMqPOyRNPTaL6BxhbCnQ,いまにゅのAIプログラミング塾,7,33,3.35854
UC7Pd7bhUlyU0KZcD7Muja_A,ハル | FX初心者の学校,7,15,2.516683
UC0SKIdgDQXqV4iSqOmDLSFQ,エイクFXプライスアクションチャンネル,7,23,2.266288
UC5t5yQzJFvoMkLI5XXZiiIQ,FXサロン-波乗り道場-,7,13,2.257194
UC6OHCySp4R4_LsyKva1EcMA,トレーダー K,7,13,1.854558
UC2M-72jG8rauIKm6OSUnZoA,トラブルのため停止中,7,10,1.772018
UC7VFKdb5_4Ik6_N1LG4eU_A,【Mr.K】トレードチャンネル,7,10,1.658822
UC2sBUignRWMrKJtIztlq_VA,FX見える化ラボ【FXLabo】,7,11,1.646624
UC-HIyS_41IgbAgajn--1utA,超知能,7,12,1.465263
UC5qdpFDdzySFubUaDgCDoHQ,トレーダーお父さん,7,13,1.360665
UC2WEap0mCxONZLulKVIW1TA,EBBING English Academy,7,29,1.245161
UC3N68KFMqDwacbD-WImpcvg,FXで1000万チャンネル,7,6,1.067129
UC54sClWiSScAfSfts9Cmk0Q,Microsoft Excel Tutorial,7,19,1.057442
UC0jNEDGSBcLnfQ8PDhkuYtA,もちぽよ / 最短でトレードが上手くなるチャンネル,7,16,1.045811
UC2AVtTOAnC89oOgwobq45mQ,にんじんFX,7,7,1.016108
UC3vnXo3ZBJA0mDX8EVZDYmA,マネするだけで勝てるFX手法攻略 | えり,7,8,0.99505
UC1kZTLuxcZ1ICgKg4YnLLcA,投資大学,7,13,0.979335
UC0LfDpgSw82vYg_mL-OQR6Q,セクテクチャンネル,7,50,0.96922
UC2KOXsfA1rBg5eaBBL0DXTw,視聴者全員に1000万円稼がせるトレードチャンネル,7,5,0.916473
UC1uj19dZQXa17-SqNGpVNLw,Python・データサイエンス入門チャンネル -はやたす-,7,8,0.898186
UC-bOAxx-YOsviSmqh8COR0w,【トラハック】Webエンジニアリングを学ぶなら「とらゼミ」,7,4,0.84351
UC-5r0IvQKQNsBrfpZW2_-BA,海外のFX手法検証委員会,7,8,0.835253
UC1CmBZNCHu8Hq5gr7POCSIg,学習コーチ・タカ,7,9,0.785686
UC9LOxIL5xd3_2FA6dPY15Qg,ケン@限界社畜FXトレーダー,7,5,0.73616
UC452hry4DI_pDn_CVT9ZKhQ,だれでもエンジニア / 山浦清透,7,9,0.723981
UC29qkYL1bp4aJDtGra8ZMuQ,ABEMA チャンスの時間 【公式】,7,21,0.618902
UC1ZeXWYf1jTNNqBprKMxjrA,ダウ理論専門・FXプロトレーダー養成道場,7,7,0.612572
UC2F1iz-FwN5ax5xhm50dtaw,pop FX chan'neru,7,5,0.608736
UC55V_ihtpI2kc_E2GmLnUMQ,たくま・言語化のシカ🦌,7,11,0.593534
UC0-Cp_cg9_Orij5XDoNyJ-g,東スポレースチャンネル,7,9,0.57788
UC-fp6Zp8drOg543gaEEkl5g,Fintokei Japan,7,3,0.574228
UC3i7EDSiTalpUh81RUNuxFQ,The strongest shrine,7,9,0.563342
UC-zIr6fvPAg-7TGCZkysoHw,handlefc,7,5,0.558338
UC1uLU_Ei6KTMddEwuCRgrwg,この世のミステリーを霊視考察!!ゆるふわサイキックちゃんねる,7,7,0.551766
UC0mkUet8Tqz-rA7R3kDqRyg,100万回ワンパンチ考察ちゃんねる,7,5,0.548582
UC3Q2mEFdbGF8GyVIQCRVXng,大人のブラック恋愛心理学,7,7,0.530604
UC0gex8DAn_KPhHk8ywpEBIw,黒人サムライKOKUJIN SAMURAI,7,24,0.510719
UC0qRlg0U8_6cMBvFJf0p9Fw,正太郎FXちゃんねる,7,10,0.491766
UC5_-qhFtHJP-ggLNKcdcuDQ,金持ち父さん 貧乏倒産,7,8,0.491382
UC1rUV89a6t4kEI8-M8spNtA,データ競馬予想ダイジェスト,7,6,0.480166
