channel_id_a,channel_id_b,shared_viewers,fractional_overlap,weighted_cosine
UC7Uc7ZmNOt_sPLFl7ZM83iQ,UCASJIBV9UDa_FDiSddoEonQ,5,0.16784877,0.1915838122367859
UC7UqbHzYvxwjq1v37C135BQ,UC7sYsbWhhzOPEBAP2A0bsvA,3,0.093927905,0.12113698571920395
UC7UqbHzYvxwjq1v37C135BQ,UC7umTzIrIJq8Xh428lj0M5A,3,0.18387446,0.1285841315984726
UC7UqbHzYvxwjq1v37C135BQ,UCAMT4hftbWt0kNK7PpKBgEg,4,0.19616313,0.13029776513576508
UC7VFKdb5_4Ik6_N1LG4eU_A,UCA2McdYJLbD4IAQo0wLWOUQ,3,0.13227513,0.3762545883655548
UC7ZJE6US_DjsgVKF55fimgg,UC97CxE2c4b8TptqpFE6dFfQ,3,0.08566177,0.12786446511745453
UC7bMtttgCTTyjUd_NPOjCBA,UC8fTn4DsxlAlql3OXJ8syRA,4,0.1902749,0.2837299406528473
UC7bMtttgCTTyjUd_NPOjCBA,UC9V4eJBNx_hOieGG51NZ6nA,11,0.53693223,0.17164002358913422
UC7bMtttgCTTyjUd_NPOjCBA,UCC4NkFV-L-vVYD5z_Ei5dUA,10,0.43457854,0.1657671183347702
UC7basVkzCE7iEJ3rHYmDFuA,UC9Yva5b_FCTXHWHtLuvT7cw,3,0.11781609,0.24851550161838531
UC7basVkzCE7iEJ3rHYmDFuA,UCXgd6LKq3xMCLGvW_AZhghQ,3,0.13711433,0.39576318860054016
UC7dXPammhcS6lrPzgq7WAPQ,UC90UTL_T6hQoLnWGATfOc8w,3,0.08995215,0.1437665820121765
UC7dXPammhcS6lrPzgq7WAPQ,UCECfnRv8lSbn90zCAJWC7cg,4,0.14160714,0.17012904584407806
UC7dXPammhcS6lrPzgq7WAPQ,UCLbv0iWDAqgEw60Dn2Rv5CQ,3,0.09615259,0.20922602713108063
UC7mXyzaRLWLq1fQtxvyGcEw,UC8nlwBiuAcuLKOFz7V-NGyg,3,0.093995094,0.17253631353378296
UC7pubtllqd-BQjofeZSf9tA,UC8yHePe_RgUBE-waRWy6olw,4,0.13364065,0.1432144045829773
UC7pubtllqd-BQjofeZSf9tA,UC90UTL_T6hQoLnWGATfOc8w,3,0.08100906,0.2336086630821228
UC7sEB_ylMuHJD4TjF4Ag1nw,UC8yHePe_RgUBE-waRWy6olw,11,0.369794,0.121450275182724
UC7sEB_ylMuHJD4TjF4Ag1nw,UCAnUUkliBXa1z4QPGUK3ikQ,3,0.11428571,0.14991627633571625
UC7sEB_ylMuHJD4TjF4Ag1nw,UCBC9F0IokoWtGV4hX_1ueTw,3,0.115824915,0.1226668730378151
UC7sEB_ylMuHJD4TjF4Ag1nw,UCPNd7xHDFhsbGwL-bqwQKMQ,3,0.14131512,0.1950981765985489
UC7sYsbWhhzOPEBAP2A0bsvA,UCECfnRv8lSbn90zCAJWC7cg,3,0.1526594,0.18994483351707458
UC7sYsbWhhzOPEBAP2A0bsvA,UCTxDz8sXbnpYAfulQMRFNEQ,3,0.1526594,0.4402763843536377
UC7umTzIrIJq8Xh428lj0M5A,UCDPjpWErZOYsoqfeCxYTd_Q,4,0.23444445,0.3772727847099304
UC7umTzIrIJq8Xh428lj0M5A,UCHk5QD2cZFzhUXcokAGXeqg,3,0.13903382,0.16010290384292603
UC7wu64jFsV02bbu6UHUd7JA,UCBvB2lvfRiuPG_0bKoo_Y5A,6,0.25725192,0.1427655667066574
UC7wu64jFsV02bbu6UHUd7JA,UCDxAawc6cuMP7bVQTIKLF1w,4,0.15209934,0.15229487419128418
UC7wu64jFsV02bbu6UHUd7JA,UCFdBehO71GQaIom4WfVeGSw,4,0.43805414,0.17043709754943848
UC80AOuRDm7N8JKVOppuFU8g,UC80FWuvIAtY-TRtYuDocfUw,3,0.09007353,0.24435541033744812
UC83t4zV_XrK-0BSD41NwK-A,UC8s_nliTjuqtO1gK4uzo_Rg,3,0.09591004,0.1713838279247284
UC83t4zV_XrK-0BSD41NwK-A,UC91Yi79WkEBQ6VOm5dOipXw,3,0.09469328,0.16770319640636444
UC85dOBxevq0k18Zac8myquA,UCG_oqDSlIYEspNpd2H4zWhw,3,0.13488963,0.1353895217180252
UC88KSXMWdkv50V1Wm8CAYWg,UCCy_q-N7F2FOIZ6ZggHIAKg,3,0.14728507,0.2945654094219208
UC8AQxRa-WTwfWCJgkOKWxOQ,UCJZVj2iBrdvbNc416i0V-UA,3,0.11107844,0.1267624944448471
UC8EJ_7BoTFQUcQwd6cYeBlw,UCASJIBV9UDa_FDiSddoEonQ,3,0.107509166,0.15380512177944183
UC8EJ_7BoTFQUcQwd6cYeBlw,UCB9yWqXpCqFVSwoT_MQiSnQ,4,0.12121565,0.1906057447195053
UC8EJ_7BoTFQUcQwd6cYeBlw,UCC4NkFV-L-vVYD5z_Ei5dUA,7,0.28463286,0.14544479548931122
UC8GgWCXNsrKkCeN5xt30Euw,UC8JJPejpW-jkj4ItGNyarTw,6,0.21300009,0.5794264078140259
UC8GgWCXNsrKkCeN5xt30Euw,UCANN6knNbmdr4S5DTNXc6Uw,3,0.09399132,0.31491389870643616
UC8GgWCXNsrKkCeN5xt30Euw,UCAUBgqFP-qaH2lC7kBR93cw,3,0.113054186,0.17193056643009186
UC8GgWCXNsrKkCeN5xt30Euw,UCBE7DY2nmNZNsbJc6PWlLvA,3,0.114285715,0.3423430025577545
UC8IK363bd35lzYO7wXUlvRg,UC8LhZmYA7VTt84hl91ifIGw,3,0.13129188,0.22953827679157257
UC8JJPejpW-jkj4ItGNyarTw,UCANN6knNbmdr4S5DTNXc6Uw,3,0.09637606,0.3091365694999695
UC8JJPejpW-jkj4ItGNyarTw,UCCUjaZPl3qiUuYZQkzY4raQ,3,0.13711433,0.5975706577301025
UC8JJPejpW-jkj4ItGNyarTw,UCFe4Awqc4Z9JcfnCIn04wnA,3,0.13711433,0.5975706577301025
UC8LhZmYA7VTt84hl91ifIGw,UCGCZAYq5Xxojl_tSXcVJhiQ,4,0.21129435,0.1336490958929062
UC8Niu74NfPEg82yvHBKb4YA,UCB4nWNauim-qxiaDOcH0dLA,5,0.18161629,0.14408347010612488
UC8Niu74NfPEg82yvHBKb4YA,UCGCZAYq5Xxojl_tSXcVJhiQ,5,0.19044194,0.1507730633020401
UC8OjykYh8KUVOmez_y3L7PQ,UC8yHePe_RgUBE-waRWy6olw,3,0.10305436,0.12576234340667725
UC8U1K9UvGQTP9E-ORB0fEqg,UCFo4kqllbcQ4nV83WCyraiw,3,0.11428571,0.12246955931186676
UC8Ua4BLnjWQRnxBZrr-l-Zg,UC8yHePe_RgUBE-waRWy6olw,6,0.24903302,0.15592829883098602
UC8XtvMtw4upzmugbL_MmEHg,UCB4nWNauim-qxiaDOcH0dLA,3,0.10060607,0.13407382369041443
UC8_wmm5DX9mb4jrLiw8ZYzw,UCA_JrEDNSX96ADP6hh_7iUA,3,0.11107844,0.19850333034992218
UC8g17oXkRt8buwQL8GU-NSw,UC97CxE2c4b8TptqpFE6dFfQ,3,0.095144525,0.1209980845451355
UC8jHxOIg9ST7YxiMw2xWYyA,UCDgLoYnv_7vLqjzww2XioZw,3,0.14714286,0.24366022646427155
UC8nlwBiuAcuLKOFz7V-NGyg,UCA_JrEDNSX96ADP6hh_7iUA,4,0.14021552,0.20667199790477753
UC8oF7jmQsKbMVrCv5LrP32w,UC8s_nliTjuqtO1gK4uzo_Rg,4,0.14700928,0.14915524423122406
UC8oF7jmQsKbMVrCv5LrP32w,UC91Yi79WkEBQ6VOm5dOipXw,6,0.21439025,0.21558336913585663
UC8oF7jmQsKbMVrCv5LrP32w,UCDn8Lqf-x0zD8hmFUg08f6w,4,0.16812393,0.13811558485031128
UC8oF7jmQsKbMVrCv5LrP32w,UCEWMAZrX2B9EEb_8bD6Jk2A,3,0.11125541,0.24330677092075348
UC8oF7jmQsKbMVrCv5LrP32w,UCFbp2XdRpKfk7mYt_uT8dxw,4,0.20198222,0.13368570804595947
UC8oF7jmQsKbMVrCv5LrP32w,UCISg6B0UZg0zcUN6jkoDLNw,3,0.116267934,0.17237591743469238
UC8s_nliTjuqtO1gK4uzo_Rg,UCC0JWiw4BJYR4NUDxQCf0Hg,3,0.091056906,0.13370370864868164
UC8s_nliTjuqtO1gK4uzo_Rg,UCD7hoq_imKSpKasLuFBHJ6A,3,0.15819964,0.13725817203521729
UC8tnTeQhVKoScQQyreaG9pQ,UCDCmm9RQ3NAlMsaDtKQUiOg,3,0.14426315,0.2457759976387024
UC8tnTeQhVKoScQQyreaG9pQ,UCDfzsr9f8DKJkQTBdJApflw,3,0.16604964,0.1693614274263382
UC8tnTeQhVKoScQQyreaG9pQ,UCK_AZk7XDzR3BBC02uVuRdQ,3,0.16358542,0.17974017560482025
UC8w3bNlsLkSbd9AnpHWPLrw,UC9AuyS7U4PxeDSNMJ2srarA,3,0.11875,0.29535484313964844
UC8yA5ym-0X4GJsAFDytuPfw,UC9wKlIKoF_8zCBVndImrq3w,3,0.26785716,0.37771856784820557
UC8yA5ym-0X4GJsAFDytuPfw,UCT9cFrlnfy1-XLf0Vuy0Zzw,4,0.30322754,0.2188832312822342
UC8yA5ym-0X4GJsAFDytuPfw,UC_9UuV_nrWuPfioQEXMQSPw,3,0.2198942,0.33219754695892334
UC8yHePe_RgUBE-waRWy6olw,UC9KPuuwSyeNvVo26tf4mqPw,10,0.33723354,0.16034050285816193
UC8yHePe_RgUBE-waRWy6olw,UC9OvLVXb-okaVtoK9V8Biwg,7,0.25725666,0.1201523169875145
UC8yHePe_RgUBE-waRWy6olw,UC9V4eJBNx_hOieGG51NZ6nA,26,1.0235872,0.15459519624710083
UC8yHePe_RgUBE-waRWy6olw,UC9zY_E8mcAo_Oq772LEZq8Q,18,0.6183371,0.13748003542423248
UC8yHePe_RgUBE-waRWy6olw,UCASJIBV9UDa_FDiSddoEonQ,7,0.24522595,0.12373162806034088
UC8yHePe_RgUBE-waRWy6olw,UCB1dgsqLiEp57oDAyNV_vww,16,0.5837069,0.152332603931427
UC8yHePe_RgUBE-waRWy6olw,UCB4nWNauim-qxiaDOcH0dLA,13,0.4929036,0.13541726768016815
UC8yHePe_RgUBE-waRWy6olw,UCC4NkFV-L-vVYD5z_Ei5dUA,23,0.9286311,0.16735757887363434
UC8yHePe_RgUBE-waRWy6olw,UCCuv7AYfilB3vqR2WU6isxQ,3,0.14166665,0.1474521905183792
UC8yHePe_RgUBE-waRWy6olw,UCDfzsr9f8DKJkQTBdJApflw,11,0.39164445,0.12876859307289124
UC8yHePe_RgUBE-waRWy6olw,UCEWw6AKlR_F5_pbc_GOOIBg,9,0.33152643,0.130273699760437
UC8yHePe_RgUBE-waRWy6olw,UCEixleMT76xDzoiEb9ZA7XA,21,0.8154196,0.13907285034656525
UC8yHePe_RgUBE-waRWy6olw,UCF8lcwSrRR4ilXDod5SFvUQ,6,0.3662648,0.12544284760951996
UC8yHePe_RgUBE-waRWy6olw,UCFBo8mq8czEPE_Z4ePW0JTQ,4,0.14519705,0.1492781788110733
UC8yHePe_RgUBE-waRWy6olw,UCFQEO_c41E-8VtQTSX7rKMw,4,0.2348901,0.16144102811813354
UC8yHePe_RgUBE-waRWy6olw,UCFdBehO71GQaIom4WfVeGSw,15,0.69719034,0.14657197892665863
UC8yHePe_RgUBE-waRWy6olw,UCFo4kqllbcQ4nV83WCyraiw,24,0.9143623,0.1486680507659912
UC90UTL_T6hQoLnWGATfOc8w,UCASJIBV9UDa_FDiSddoEonQ,4,0.13144399,0.17846879363059998
UC90UTL_T6hQoLnWGATfOc8w,UCG_oqDSlIYEspNpd2H4zWhw,4,0.18640584,0.1348690241575241
UC91Yi79WkEBQ6VOm5dOipXw,UCAKJM0HKzVUKSJ6o0KpZ8Ng,3,0.14978209,0.12302401661872864
UC91Yi79WkEBQ6VOm5dOipXw,UCBp751ECaWfrw_dZtdgZu1A,3,0.084105045,0.12730586528778076
UC91Yi79WkEBQ6VOm5dOipXw,UCC1boqoA6w7PhggpnejsIKw,3,0.11014492,0.3395991325378418
UC91Yi79WkEBQ6VOm5dOipXw,UCGX0i593ciGvM-6hY3yg0Dg,5,0.18241383,0.26163291931152344
UC91Yi79WkEBQ6VOm5dOipXw,UCHZ5rawTetYQGSMMj9CBlrQ,3,0.112745106,0.3844756484031677
UC91Yi79WkEBQ6VOm5dOipXw,UCHwIfWguiXscH-VEdoAP9aQ,4,0.1410973,0.37605521082878113
UC91qteXE1f8puKS8lEBRUhw,UCBp751ECaWfrw_dZtdgZu1A,3,0.11919193,0.1717749685049057
UC92zkZ-jTITVHTjfEmlgTlw,UCA_JrEDNSX96ADP6hh_7iUA,4,0.15992706,0.24558596312999725
UC97CxE2c4b8TptqpFE6dFfQ,UCAWWDsFWX4lMuRtH46VYdIQ,3,0.18308082,0.14891111850738525
UC97CxE2c4b8TptqpFE6dFfQ,UCCOM5OkoyUFJa5T4kJn3r0g,5,0.17852512,0.13765057921409607
UC9AuyS7U4PxeDSNMJ2srarA,UCB3mOPzHaD-K1n7YlubgOqA,3,0.090277776,0.3621155619621277
UC9AuyS7U4PxeDSNMJ2srarA,UCBevyiJ2ierZY-0yZhfLrmQ,3,0.1273148,0.31654468178749084
UC9AuyS7U4PxeDSNMJ2srarA,UCETjSSYWFly4vS0YkzcKTBA,3,0.123015866,0.49013322591781616
UC9KPuuwSyeNvVo26tf4mqPw,UC9dDhZ-seQ8xmeC11l_7S7A,3,0.12019705,0.17798581719398499
UC9KPuuwSyeNvVo26tf4mqPw,UC9zY_E8mcAo_Oq772LEZq8Q,6,0.20423643,0.14067769050598145
UC9KPuuwSyeNvVo26tf4mqPw,UCB1dgsqLiEp57oDAyNV_vww,5,0.14892031,0.12040085345506668
UC9KPuuwSyeNvVo26tf4mqPw,UCDxAawc6cuMP7bVQTIKLF1w,3,0.121288314,0.20329084992408752
UC9OvLVXb-okaVtoK9V8Biwg,UCCp9Q2JCLjOenDa63FJi_Ag,3,0.09632035,0.2057737410068512
UC9OvLVXb-okaVtoK9V8Biwg,UCDdZOqCzvX9Tp86ntGzVDsQ,3,0.08094406,0.1510319709777832
UC9OvLVXb-okaVtoK9V8Biwg,UCGxe7RjYvCgoD5l2I1enVsg,3,0.12928571,0.2797553241252899
UC9V4eJBNx_hOieGG51NZ6nA,UCC4NkFV-L-vVYD5z_Ei5dUA,30,1.2223086,0.21678006649017334
UC9V4eJBNx_hOieGG51NZ6nA,UCEixleMT76xDzoiEb9ZA7XA,23,0.86459005,0.14511346817016602
UC9V4eJBNx_hOieGG51NZ6nA,UCFdBehO71GQaIom4WfVeGSw,15,0.58027947,0.12005302309989929
UC9V4eJBNx_hOieGG51NZ6nA,UCFo4kqllbcQ4nV83WCyraiw,27,1.076386,0.17222796380519867
UC9WJo5ZJVXMZiA5XV2jLx5Q,UCYhXmcP7xSyGd5RFe15YJOg,3,0.15690964,0.13648617267608643
UC9cD37sXfBNCQpz3vINa3TA,UCB1dgsqLiEp57oDAyNV_vww,3,0.109126985,0.13223622739315033
UC9cD37sXfBNCQpz3vINa3TA,UCC4NkFV-L-vVYD5z_Ei5dUA,5,0.18661249,0.15615761280059814
UC9dDhZ-seQ8xmeC11l_7S7A,UCFdBehO71GQaIom4WfVeGSw,5,0.2101449,0.1375933736562729
UC9eKha91yNaPjjMVv3--znA,UCB1dgsqLiEp57oDAyNV_vww,3,0.08940092,0.1272304654121399
UC9hwDDT7femX1YJ_-HfSo7A,UCBp751ECaWfrw_dZtdgZu1A,4,0.16666667,0.24695375561714172
UC9hwDDT7femX1YJ_-HfSo7A,UCGDec349YIziUytZzc3d7Yg,4,0.1825926,0.23484790325164795
UC9mxzGn_II91_fXV_mQ7klQ,UCC0JWiw4BJYR4NUDxQCf0Hg,5,0.1754902,0.3452662527561188
UC9poG8aQWgYvJykq9PXsvoA,UCA7eKOm-KmE8Z6VmZkEKlbg,5,0.20044638,0.1665116399526596
UC9poG8aQWgYvJykq9PXsvoA,UCBA9uUGktmChypQe1Yb4TYw,3,0.10622336,0.14238278567790985
UC9wKlIKoF_8zCBVndImrq3w,UCB4nWNauim-qxiaDOcH0dLA,4,0.13726053,0.12349624186754227
UC9wKlIKoF_8zCBVndImrq3w,UCT9cFrlnfy1-XLf0Vuy0Zzw,3,0.25396827,0.2139858603477478
UC9yOhniOuokH6iiw4Q14XQg,UCD7hoq_imKSpKasLuFBHJ6A,3,0.1291939,0.1493239402770996
UC9zY_E8mcAo_Oq772LEZq8Q,UCBE4xAbWESF5ofPzS9eLhgg,3,0.11793612,0.14437980949878693
UC9zY_E8mcAo_Oq772LEZq8Q,UCC1cas4CtjsHFWKutX0s5JQ,4,0.22354594,0.13073480129241943
UC9zY_E8mcAo_Oq772LEZq8Q,UCCp9Q2JCLjOenDa63FJi_Ag,4,0.12744589,0.12961240112781525
UC9zY_E8mcAo_Oq772LEZq8Q,UCDn8Lqf-x0zD8hmFUg08f6w,4,0.22896826,0.12156125158071518
UC9zY_E8mcAo_Oq772LEZq8Q,UCEz6Z7EgtSi-rPes-SIKJEg,3,0.10953997,0.14592161774635315
UC9zY_E8mcAo_Oq772LEZq8Q,UCFo4kqllbcQ4nV83WCyraiw,14,0.56896365,0.13401806354522705
UC9zY_E8mcAo_Oq772LEZq8Q,UCKudwfXQgNM7Gkjv95qRI9w,3,0.10150979,0.13163334131240845
UCA2McdYJLbD4IAQo0wLWOUQ,UCC9SB7UVkUvmF7tXTXs0umA,3,0.11406785,0.2991677224636078
UCA7eKOm-KmE8Z6VmZkEKlbg,UCAVmlHjp-0ARZ7JwJOcWvpQ,3,0.11327064,0.3464227616786957
UCA8Myo_LPwq-ED3QhKaSXJw,UCL6JY2DXJNDOIqCP1CRADng,3,0.11666667,0.1486736238002777
UCAE-jd-plCRuYmeu8GqF-dg,UCA_JrEDNSX96ADP6hh_7iUA,3,0.14479157,0.1860453337430954
UCAERcCeke3w3YHdod0x1FBQ,UCCp9Q2JCLjOenDa63FJi_Ag,3,0.09335722,0.21098196506500244
UCAERcCeke3w3YHdod0x1FBQ,UCIYs6nBtvkXWjTNZWNRtD-g,3,0.22777778,0.3463499844074249
UCAIjtkHOp04k-xEKE-K87Tg,UCA_JrEDNSX96ADP6hh_7iUA,3,0.09335576,0.15819531679153442
UCAJU2KW2-j-epKIziwCbWbA,UCCflFNkyeaY7vRAzLmSO60g,3,0.09714286,0.26561275124549866
UCAKJM0HKzVUKSJ6o0KpZ8Ng,UCBy-BFf7XO7wCfwVAC_tBig,5,0.16981916,0.221607506275177
UCAKJM0HKzVUKSJ6o0KpZ8Ng,UCD7hoq_imKSpKasLuFBHJ6A,7,0.27851486,0.15003328025341034
UCAKJM0HKzVUKSJ6o0KpZ8Ng,UCDIeBaj-DMOS5GQnMqN3Dnw,4,0.161295,0.15452761948108673
UCAL3H5xxIb7PhwkfaIf00fg,UCaPJaMy0_OZlNjq7BVyTnkA,3,0.33585858,0.47399914264678955
UCALplCbeagOxXGmEJ-hOJIg,UCB9yWqXpCqFVSwoT_MQiSnQ,4,0.13781565,0.20844091475009918
UCAMT4hftbWt0kNK7PpKBgEg,UCA_JrEDNSX96ADP6hh_7iUA,9,0.33737344,0.23995250463485718
UCAMT4hftbWt0kNK7PpKBgEg,UCAmJvDLNL3-2UGFu_AiSjPg,4,0.18475807,0.18573716282844543
UCAMT4hftbWt0kNK7PpKBgEg,UCB4nWNauim-qxiaDOcH0dLA,6,0.21984929,0.12467791885137558
UCAMT4hftbWt0kNK7PpKBgEg,UCDCmm9RQ3NAlMsaDtKQUiOg,3,0.17755991,0.2012902796268463
UCAMT4hftbWt0kNK7PpKBgEg,UCDfzsr9f8DKJkQTBdJApflw,4,0.1834796,0.12452544271945953
UCAMT4hftbWt0kNK7PpKBgEg,UCNkl6sk3xpHcSpIfiuV2AIA,3,0.13728508,0.1487332582473755
UCAN0E9cZN7n22Ka1-TuVb-Q,UCBvB2lvfRiuPG_0bKoo_Y5A,3,0.09542909,0.14613527059555054
UCAOAbjfqAkobEhB8kKgp1wQ,UCC4NkFV-L-vVYD5z_Ei5dUA,3,0.11590608,0.15661661326885223
UCARRXzT1owe5Z4d68V0vUdw,UCB4nWNauim-qxiaDOcH0dLA,4,0.1923771,0.23830705881118774
UCASJIBV9UDa_FDiSddoEonQ,UCCOM5OkoyUFJa5T4kJn3r0g,3,0.10304487,0.13796326518058777
UCASe2_T_6LtZgzDS_KjFrkQ,UCC3gGKJuchLXL7i80Kq_S8Q,3,0.20948276,0.24262264370918274
UCASe2_T_6LtZgzDS_KjFrkQ,UCDvZpvrjCMfNDMasZEmkFuQ,3,0.19328703,0.18109068274497986
UCAUBgqFP-qaH2lC7kBR93cw,UCCDBm5As0AtPlZ4P36WQ1NQ,7,0.2624848,0.126730814576149
UCAWWDsFWX4lMuRtH46VYdIQ,UCCOM5OkoyUFJa5T4kJn3r0g,3,0.10772357,0.12279956787824631
UCAZc5O2Ix4tCeIswgwaTZNg,UCEhb2xQvz_qU3wyUo5MUkLA,3,0.11919193,0.1689976006746292
UCA_JrEDNSX96ADP6hh_7iUA,UCCTdYItHTc6aueMRyRVbdPQ,3,0.09953704,0.1224980428814888
UCA_JrEDNSX96ADP6hh_7iUA,UCDvZpvrjCMfNDMasZEmkFuQ,8,0.31800738,0.16158293187618256
UCAbAnNqKQOrWbEmXa46yJIA,UCCDBm5As0AtPlZ4P36WQ1NQ,4,0.16811241,0.125013530254364
UCAbAnNqKQOrWbEmXa46yJIA,UCg9AKxJ-4pP8gmUdQ01rc4Q,3,0.2261905,0.4537288546562195
UCAcGenBoh-mXpufzPtNh0hg,UCB8gUdHweo--1aou95RQvQw,3,0.116149426,0.37788596749305725
UCAcGenBoh-mXpufzPtNh0hg,UCCiOsYX3Q3wtgvtep-x_yjA,6,0.27584863,0.44972050189971924
UCAmJvDLNL3-2UGFu_AiSjPg,UCFm8u_ygHo24HeZCYygPygg,3,0.099715106,0.13254664838314056
UCAuUUnT6oDeKwE6v1NGQxug,UCBPlelKqrYlM9gqoLC1R9Lg,3,0.20231493,0.24008093774318695
UCAuUUnT6oDeKwE6v1NGQxug,UCBeVJVMVoCSS76xb51qTK8Q,3,0.1006734,0.18572086095809937
UCAuUUnT6oDeKwE6v1NGQxug,UCFbp2XdRpKfk7mYt_uT8dxw,3,0.17803031,0.13097336888313293
UCAxhFTZ2S5Ra5xb1KHQyRAQ,UCBvB2lvfRiuPG_0bKoo_Y5A,3,0.3960784,0.19138367474079132
UCB1dgsqLiEp57oDAyNV_vww,UCB4nWNauim-qxiaDOcH0dLA,11,0.4285186,0.20019115507602692
UCB1dgsqLiEp57oDAyNV_vww,UCBPJWA4QQM47ZuIVSC8pMVw,3,0.13940093,0.24872153997421265
UCB1dgsqLiEp57oDAyNV_vww,UCEWw6AKlR_F5_pbc_GOOIBg,5,0.18671133,0.12475915253162384
UCB1dgsqLiEp57oDAyNV_vww,UCGCZAYq5Xxojl_tSXcVJhiQ,9,0.34528974,0.1609758585691452
UCB1dgsqLiEp57oDAyNV_vww,UCG_oqDSlIYEspNpd2H4zWhw,6,0.30525896,0.13956515491008759
UCB1dgsqLiEp57oDAyNV_vww,UCRWsPC7Tf_E4XjcMPe4EKlQ,3,0.10828704,0.19556184113025665
UCB3mOPzHaD-K1n7YlubgOqA,UCB9yWqXpCqFVSwoT_MQiSnQ,3,0.09236111,0.32756349444389343
UCB4nWNauim-qxiaDOcH0dLA,UCBkVbgLgVZ473QViK_dtMyw,4,0.19345239,0.16138747334480286
UCB4nWNauim-qxiaDOcH0dLA,UCBqN11fVN9yxA0ARcQxU9sQ,4,0.17236716,0.14500248432159424
UCB4nWNauim-qxiaDOcH0dLA,UCC4NkFV-L-vVYD5z_Ei5dUA,10,0.37469125,0.12087958306074142
UCB4nWNauim-qxiaDOcH0dLA,UCEixleMT76xDzoiEb9ZA7XA,12,0.47675288,0.14555653929710388
UCB4nWNauim-qxiaDOcH0dLA,UCFo4kqllbcQ4nV83WCyraiw,11,0.46358752,0.13492992520332336
UCB4nWNauim-qxiaDOcH0dLA,UCJEbpN7ovbrGvtQEQ0Qg6kg,3,0.10718954,0.19793583452701569
UCB4nWNauim-qxiaDOcH0dLA,UCL6JY2DXJNDOIqCP1CRADng,9,0.3757979,0.16526639461517334
UCB8gUdHweo--1aou95RQvQw,UCCiOsYX3Q3wtgvtep-x_yjA,3,0.116149426,0.29870179295539856
UCBC9F0IokoWtGV4hX_1ueTw,UCC9SB7UVkUvmF7tXTXs0umA,3,0.15392014,0.29273906350135803
UCBCPSOtwTWuDjS-b-GyVUGw,UCBvB2lvfRiuPG_0bKoo_Y5A,3,0.11474965,0.23327039182186127
UCBPlelKqrYlM9gqoLC1R9Lg,UCBy-BFf7XO7wCfwVAC_tBig,3,0.10007416,0.22132575511932373
UCBVjMGOIkavEAhyqpxJ73Dw,UCC4NkFV-L-vVYD5z_Ei5dUA,4,0.1995629,0.17298094928264618
UCBVjMGOIkavEAhyqpxJ73Dw,UCFo4kqllbcQ4nV83WCyraiw,3,0.15485312,0.1210976243019104
UCB_qr75-ydFVKSF9Dmo6izg,UCBvB2lvfRiuPG_0bKoo_Y5A,3,0.11240484,0.1828242540359497
UCBp751ECaWfrw_dZtdgZu1A,UCCuv7AYfilB3vqR2WU6isxQ,3,0.14166665,0.4975539743900299
UCBqN11fVN9yxA0ARcQxU9sQ,UCC0JWiw4BJYR4NUDxQCf0Hg,3,0.09215687,0.14050151407718658
UCBqN11fVN9yxA0ARcQxU9sQ,UCCb4JEa7itqmHTilclgTmcA,3,0.10131578,0.20025168359279633
UCBqYATdJmopNqNWvNN0C-Ig,UCFbp2XdRpKfk7mYt_uT8dxw,3,0.10934907,0.18498781323432922
UCC-HU9fQBmjB5gvGx_V1gbw,UCD7hoq_imKSpKasLuFBHJ6A,3,0.113333344,0.1959143429994583
UCC1boqoA6w7PhggpnejsIKw,UCGX0i593ciGvM-6hY3yg0Dg,3,0.10458937,0.3527640700340271
UCC3gGKJuchLXL7i80Kq_S8Q,UCDxAawc6cuMP7bVQTIKLF1w,3,0.13434345,0.13250234723091125
UCC3gGKJuchLXL7i80Kq_S8Q,UCEhb2xQvz_qU3wyUo5MUkLA,5,0.20009121,0.13210834562778473
UCC4NkFV-L-vVYD5z_Ei5dUA,UCCOM5OkoyUFJa5T4kJn3r0g,11,0.39297822,0.18792887032032013
UCC4NkFV-L-vVYD5z_Ei5dUA,UCCb4JEa7itqmHTilclgTmcA,6,0.25964493,0.19680559635162354
UCC4NkFV-L-vVYD5z_Ei5dUA,UCCflFNkyeaY7vRAzLmSO60g,6,0.21447344,0.13387960195541382
UCC4NkFV-L-vVYD5z_Ei5dUA,UCEWw6AKlR_F5_pbc_GOOIBg,9,0.4002803,0.1847013682126999
UCC4NkFV-L-vVYD5z_Ei5dUA,UCEXFjZTS3pRDxEnVvG41FDQ,4,0.13272357,0.13745534420013428
UCC4NkFV-L-vVYD5z_Ei5dUA,UCEixleMT76xDzoiEb9ZA7XA,32,1.3644516,0.27326664328575134
UCC4NkFV-L-vVYD5z_Ei5dUA,UCFdBehO71GQaIom4WfVeGSw,15,0.59039813,0.14575110375881195
UCC4NkFV-L-vVYD5z_Ei5dUA,UCFo4kqllbcQ4nV83WCyraiw,25,1.1447511,0.2185635268688202
UCC4NkFV-L-vVYD5z_Ei5dUA,UCIR8bP-MIXHwTPkUjcnjBCw,4,0.25096154,0.16494183242321014
UCC4NkFV-L-vVYD5z_Ei5dUA,UCPzSiosPjlAmQuO5VjYQFzg,8,0.36290833,0.15414530038833618
UCC4NkFV-L-vVYD5z_Ei5dUA,UCY92Ma2-tzt8LLqodw9UF0g,4,0.29329735,0.12279985845088959
